cycle_1_lane	cycle_2_lane	cycle_3_lane	fitness_mode	fitness_mean	fitness_minimum_stdev
4	6	14	0.0	0.28732323455325337	0.28732323455325337
4	6	15	0.0	0.14991269425026116	0.14991269425026116
4	6	16	0.0	0.180718101176364	0.180718101176364
4	6	17	0.0	0.15369345478264052	0.15369345478264052
4	6	18	0.0	0.1594629453906644	0.1594629453906644
4	6	19	0.0	0.19680834924980534	0.1968083492498053
4	6	20	0.0	0.17483894628926067	0.17483894628926064
4	7	1	0.16364007690451915	0.3272801538090383	0.23142201610614727
4	7	2	0.0	0.20752900736756058	0.20752900736756058
4	7	3	0.0	0.14715176168466884	0.14715176168466884
4	7	4	0.0	0.13789296629183517	0.13789296629183517
4	7	5	0.0	0.15207950595719916	0.15207950595719913
4	7	6	0.0	0.16383037598441996	0.16383037598441996
4	7	7	30.465492253077816	30.620928438040732	2.1816508190936017
4	7	8	0.0	0.1737823858239582	0.1737823858239582
4	7	9	0.0	0.1675368624229207	0.1675368624229207
4	7	10	0.0	0.14790751936225954	0.14790751936225954
4	7	11	0.0	0.14109333289619788	0.14109333289619788
4	7	12	0.0	0.9799336031020758	0.9224603903751403
4	7	13	0.0	0.4223782832467533	0.34703172040636243
4	7	14	0.0	0.27786657216352706	0.27786657216352706
4	7	15	0.0	0.14406440037353957	0.14406440037353957
4	7	16	71.13078825065682	71.30470215831646	3.5214882359782136
4	7	17	0.0	0.14772329880367221	0.14772329880367221
4	7	18	0.0	0.153309274398103	0.153309274398103
4	7	19	0.0	0.18953849677210813	0.18953849677210813
4	7	20	0.0	0.16821066059785866	0.16821066059785866
4	8	1	0.0	0.16815094902457534	0.16815094902457534
4	8	2	0.0	0.21294168342774714	0.21294168342774716
4	8	3	0.0	0.1512903376120399	0.1512903376120399
4	8	4	0.0	0.14181444291333956	0.14181444291333956
4	8	5	0.0	0.15633126810782927	0.15633126810782927
4	8	6	0.0	0.16834543797106477	0.16834543797106477
4	8	7	0.0	0.15976410942262279	0.15976410942262279
4	8	8	0.0	0.17851316501777764	0.17851316501777764
4	8	9	0.0	0.17213304466726181	0.17213304466726181
4	8	10	0.0	0.15206356078347907	0.15206356078347907
4	8	11	0.5803620236698914	0.7254525295873641	0.3244322341213055
4	8	12	0.0	2.0751579978216412	1.6293813692238557
4	8	13	0.0	0.26855448084652767	0.24273303101672414
4	8	14	0.0	0.28445526722003717	0.2844552672200371
4	8	15	0.0	0.14813122729019795	0.14813122729019795
4	8	16	0.0	0.17864749308848651	0.17864749308848651
4	8	17	0.0	0.15187508645619618	0.15187508645619618
4	8	18	0.0	0.1575890279183824	0.1575890279183824
4	8	19	0.0	0.19459717314482436	0.19459717314482436
4	8	20	0.0	0.172821490215471	0.172821490215471
4	9	1	0.0	0.23538915277439912	0.23538915277439912
4	9	2	0.0	0.29180742272676075	0.29180742272676075
4	9	3	0.0	0.21351704637921542	0.21351704637921542
4	9	4	0.0	0.20106700650448625	0.20106700650448628
4	9	5	0.0	0.2200936636072195	0.2200936636072195
4	9	6	0.0	0.2356393816219645	0.23563938162196452
4	9	7	0.0	0.2245539809553011	0.2245539809553011
4	9	8	0.0	0.24865630769680847	0.24865630769680847
4	9	9	0.0	0.2405031938718622	0.2405031938718622
4	9	10	0.0	0.21452791258710233	0.21452791258710235
4	9	11	0.0	0.20538428044470844	0.20538428044470844
4	9	12	0.0	1.2155020677034258	1.191939684064962
4	9	13	0.32093975763982474	1.2151066997004074	0.9073040300903398
4	9	14	0.0	0.3771163250468075	0.3771163250468075
4	9	15	0.0	0.20937912981407916	0.20937912981407916
4	9	16	0.38557159543544195	1.0943856784156312	0.8146232369808077
4	9	17	0.0	0.21428158221342855	0.21428158221342855
4	9	18	0.0	0.22172959807196638	0.22172959807196635
4	9	19	0.0	0.2689907942490765	0.2689907942490765
4	9	20	0.0	0.24138535551976845	0.24138535551976845
4	10	1	0.0	0.23771643128608083	0.23771643128608086
4	10	2	0.2944776759648319	0.5889553519296638	0.4164543231655748
4	10	3	0.0	0.21568907813880928	0.21568907813880928
4	10	4	0.0	0.2031451015845807	0.20314510158458074
4	10	5	0.0	0.22231368597951814	0.22231368597951812
4	10	6	0.0	0.23796836415379022	0.23796836415379025
4	10	7	0.0	0.22680590967692396	0.226805909676924
4	10	8	0.0	0.25107168558344195	0.25107168558344195
4	10	9	0.0	0.2428649744172446	0.2428649744172446
4	10	10	0.0	0.21670739409841577	0.21670739409841577
4	10	11	0.0	0.20749540736528285	0.20749540736528285
4	10	12	0.0	0.9215651538252985	0.8991714520138551
4	10	13	0.0	0.6134615992423615	0.5079487237873267
4	10	14	0.0	0.3801481810329062	0.3801481810329062
4	10	15	0.0	0.21152038887369434	0.21152038887369434
4	10	16	0.0	0.2512439140931951	0.2512439140931951
4	10	17	0.0	0.21645925080467845	0.21645925080467845
4	10	18	0.0	0.22396138309107153	0.22396138309107153
4	10	19	0.0	0.2715323115228046	0.2715323115228046
4	10	20	0.0	0.24375301874100808	0.24375301874100808
4	11	1	0.0	0.16823674868753427	0.16823674868753427
4	11	2	0.21304448444144178	0.42608896888288356	0.3012903992858708
4	11	3	0.0	0.15136909958087685	0.15136909958087685
4	11	4	0.0	0.14188909645466657	0.14188909645466657
4	11	5	0.0	0.15641217074651806	0.15641217074651806
4	11	6	0.0	0.16843131677906936	0.16843131677906936
4	11	7	1.5984645199289391	1.7583109719218335	0.5301507053299784
4	11	8	0.0	0.1786031168121426	0.17860311681214258
4	11	9	8.611022777149437	8.783243232692676	1.2299000571902907
4	11	10	0.0	0.1521426531324972	0.1521426531324972
4	11	11	0.0	0.14516659231324797	0.145166592313248
4	11	12	0.0	1.2419216654942318	1.1749098732185084
4	11	13	0.0	0.372717133296796	0.33502036154862225
4	11	14	0.0	0.28458010945097645	0.28458010945097645
4	11	15	0.0	0.1482086318216799	0.1482086318216799
4	11	16	0.0	0.17873749784277967	0.17873749784277967
4	11	17	0.0	0.15195409834217344	0.15195409834217344
4	11	18	28.696023685940688	28.85369414575151	2.1329264457986303
4	11	19	0.0	0.1946933087722851	0.1946933087722851
4	11	20	0.1729091776729812	0.3458183553459624	0.24453050412390917
4	12	1	0.0	0.25503859719323846	0.25503859719323846
4	12	2	0.628461934390569	0.9426929015858533	0.544264000493742
4	12	3	0.0	0.2318944235503903	0.2318944235503903
4	12	4	0.0	0.21867074686014346	0.21867074686014346
4	12	5	0.0	0.238865172842941	0.238865172842941
4	12	6	0.0	0.25530273969931605	0.25530273969931605
4	12	7	0.24358709055534725	0.4871741811106945	0.34448416708237534
4	12	8	0.0	0.2690235816344993	0.2690235816344993
4	12	9	0.0	0.2604341330877079	0.2604341330877079
4	12	10	0.23296652280340743	0.46593304560681487	0.3294644161274797
4	12	11	0.0	0.22326037806435634	0.22326037806435634
4	12	12	0.0	0.9752177261430148	0.941771268388743
4	12	13	0.2500565474635972	0.7548999995657943	0.5693357642500563
4	12	14	0.0	0.4023707361467018	0.4023707361467018
4	12	15	0.0	0.22750337948546273	0.22750337948546273
4	12	16	0.0	0.26920369818934065	0.2692036981893406
4	12	17	0.0	0.23270529286668573	0.23270529286668573
4	12	18	0.0	0.24059759070075076	0.24059759070075076
4	12	19	0.0	0.29037993611794216	0.29037993611794216
4	12	20	0.0	0.26136424313013	0.26136424313013
4	13	1	0.0	0.2344942961725906	0.2344942961725906
4	13	2	0.0	0.29077965236016007	0.29077965236016007
4	13	3	0.0	0.21268221034301152	0.21268221034301155
4	13	4	0.0	0.20026845375485372	0.20026845375485372
4	13	5	0.0	0.21924028154861014	0.21924028154861014
4	13	6	0.0	0.2347438657995428	0.23474386579954276
4	13	7	48.76404174481615	48.987730009709985	3.31028402490364
4	13	8	0.0	0.24772735559936288	0.24772735559936288
4	13	9	0.0	0.2395949878259226	0.2395949878259226
4	13	10	0.0	0.2136901980225188	0.2136901980225188
4	13	11	0.0	0.20457297177947723	0.20457297177947723
4	13	12	0.0	1.0467788415676793	1.0070219631545836
4	13	13	1.162127427670275	1.4050160469321247	0.7834248687282696
4	13	14	2.6316331507595914	3.007580743725248	1.0633403694270955
4	13	15	0.0	0.20855618246402757	0.20855618246402757
4	13	16	0.0	0.2478980493502937	0.2478980493502937
4	13	17	0.0	0.21344456816215396	0.21344456816215396
4	13	18	7.5923721557425585	7.8132438250365235	1.32523001576218
4	13	19	0.0	0.26801297322459683	0.26801297322459683
4	13	20	0.0	0.2404748729538166	0.2404748729538166
4	14	1	0.0	0.19311383567384163	0.19311383567384163
4	14	2	0.0	0.2426146387821265	0.2426146387821265
4	14	3	0.0	0.1742745731445103	0.1742745731445103
4	14	4	0.0	0.1636366498640467	0.1636366498640467
4	14	5	0.17991898053625774	0.3598379610725155	0.2544438624027166
4	14	6	0.0	0.1933304871540029	0.1933304871540029
4	14	7	0.0	0.18375696418096404	0.18375696418096404
4	14	8	0.0	0.2046359467849003	0.2046359467849003
4	14	9	0.0	0.1975467054223797	0.1975467054223797
4	14	10	0.0	0.17514102433213846	0.17514102433213846
4	14	11	0.0	0.16731854245768166	0.16731854245768166
4	14	12	0.0	1.2866223631707001	1.1915246658798322
4	14	13	0.6051912461538027	0.8872772390607047	0.578114952982837
4	14	14	0.0	0.32004131196309393	0.32004131196309393
4	14	15	0.0	0.17073207363968457	0.17073207363968457
4	14	16	0.0	0.20478503160017925	0.20478503160017925
4	14	17	0.0	0.17492984763794162	0.17492984763794164
4	14	18	0.0	0.18132572745385747	0.18132572745385747
4	14	19	0.0	0.22243630668785885	0.22243630668785885
4	14	20	0.0	0.19831244489632094	0.19831244489632094
4	15	1	0.16981148835991727	0.33962297671983455	0.24014970988535597
4	15	2	0.0	0.21493025875927124	0.21493025875927127
4	15	3	0.15281496106256187	0.30562992212512374	0.21611299046819146
4	15	4	0.0	0.14325969228428914	0.14325969228428914
4	15	5	3.0000475671603373	3.157944807537196	0.7061379258845664
4	15	6	0.0	0.17000750541517898	0.17000750541517898
4	15	7	0.0	0.1613578917731965	0.1613578917731965
4	15	8	1.4377720844353536	1.7967346133724256	1.0680565807782831
4	15	9	0.0	0.17382469106337778	0.17382469106337778
4	15	10	0.0	0.15359456619046882	0.15359456619046885
4	15	11	0.29312688035746826	0.43969032053620233	0.25385532492164936
4	15	12	0.0	1.0591950014434914	0.9993078349376785
4	15	13	0.0	0.5129760367092762	0.40704294822867715
4	15	14	0.5737365294103435	0.860604794115515	0.4968704095484753
4	15	15	0.0	0.1496296276457065	0.1496296276457065
4	15	16	0.0	0.18038921060214835	0.18038921060214835
4	15	17	0.15340453757097647	0.30680907514195294	0.21694677756244793
4	15	18	0.0	0.1591652222763574	0.1591652222763574
4	15	19	0.19645719765963637	0.39291439531927275	0.2778324333560696
4	15	20	0.0	0.17451847609534643	0.17451847609534643
4	16	1	0.0	0.20672911242711445	0.20672911242711442
4	16	2	0.0	0.25860139431206264	0.25860139431206264
4	16	3	0.0	0.1868692200347423	0.1868692200347423
4	16	4	0.0	0.1756260214805904	0.17562602148059042
4	16	5	0.0	0.1928262851552262	0.1928262851552262
4	16	6	0.0	0.20695712087424306	0.20695712087424303
4	16	7	0.0	0.19687350538265158	0.19687350538265158
4	16	8	0.0	0.21884325105707875	0.21884325105707875
4	16	9	0.0	0.2113926371529183	0.21139263715291834
4	16	10	0.0	0.18778404847309532	0.18778404847309532
4	16	11	0.0	0.17951977648949718	0.17951977648949718
4	16	12	0.0	0.7852641415192352	0.7575602138670198
4	16	13	0.3054794940130945	0.6524115235706767	0.472780808164815
4	16	14	0.0	0.33884743598304684	0.33884743598304684
4	16	15	0.0	0.18312748561986508	0.18312748561986508
4	16	16	0.0	0.21899983644150486	0.21899983644150486
4	16	17	0.0	0.1875610937710493	0.1875610937710493
4	16	18	0.0	0.1943100396055044	0.1943100396055044
4	16	19	0.0	0.2375103989060891	0.2375103989060891
4	16	20	0.0	0.21219785449247647	0.21219785449247647
4	17	1	0.0	0.2961093912969704	0.2961093912969704
4	17	2	0.0	0.3602246813835851	0.3602246813835851
4	17	3	0.0	0.2705919220419669	0.2705919220419669
4	17	4	0.0	0.255896709037449	0.255896709037449
4	17	5	0.0	0.2783044441561796	0.2783044441561796
4	17	6	0.3786182499866301	0.8162446500951531	0.6048519796360533
4	17	7	0.0	0.28351559366653895	0.28351559366653895
4	17	8	0.0	0.3114050686177847	0.3114050686177847
4	17	9	0.0	0.30202154903041295	0.30202154903041295
4	17	10	0.0	0.2717796255037325	0.2717796255037325
4	17	11	0.0	0.26100666157329966	0.26100666157329966
4	17	12	0.0	1.1537273365629233	1.1307420790496008
4	17	13	0.0	0.6925969071061218	0.6048803003280935
4	17	14	0.0	0.45274812611204857	0.45274812611204857
4	17	15	0.26572161350976	0.53144322701952	0.3757871096411644
4	17	16	105.31538221918389	105.62698368379426	5.77934620979448
4	17	17	0.0	0.27149027817796506	0.271490278177965
4	17	18	0.0	0.28021759500897775	0.28021759500897775
4	17	19	0.0	0.3345858769289873	0.3345858769289873
4	17	20	0.0	0.3030393252688278	0.3030393252688278
4	18	1	0.477802203914682	0.637069605219576	0.31853480260978756
4	18	2	0.0	0.20226718767955001	0.20226718767955
4	18	3	0.6607686533344099	0.8413623316035463	0.490128353950415
4	18	4	0.0	0.13409797690762706	0.13409797690762706
4	18	5	0.0	0.14796109371455796	0.14796109371455796
4	18	6	0.0	0.15945358481814517	0.15945358481814517
4	18	7	0.0	0.15124308563330913	0.15124308563330913
4	18	8	0.0	0.1691935203383781	0.1691935203383781
4	18	9	0.0	0.16308036322446487	0.16308036322446484
4	18	10	0.13693338486908294	0.28113649682643094	0.2033731516306273
4	18	11	0.0	0.13722428503832754	0.13722428503832754
4	18	12	0.0	1.525865993327514	1.39240596717536
4	18	13	0.844828435917722	1.0673433566734896	0.6372490219996149
4	18	14	0.0	0.27143220303734605	0.27143220303734605
4	18	15	0.0	0.14012717207088904	0.14012717207088907
4	18	16	0.0	0.1693222810085798	0.1693222810085798
4	18	17	0.0	0.1437028624943414	0.1437028624943414
4	18	18	0.0	0.14916341776726463	0.14916341776726463
4	18	19	0.0	0.1846265495118382	0.1846265495118382
4	18	20	0.0	0.163739763644471	0.16373976364447096
4	19	1	3.1273831932492784	3.335875406132565	0.8339688515331319
4	19	2	0.48636354463622533	0.7473001250280976	0.45133073862316764
4	19	3	0.0	0.18850319280247846	0.18850319280247846
4	19	4	0.35436621273059477	0.5315493190958921	0.30689014246757573
4	19	5	0.0	0.1944998866928813	0.1944998866928813
4	19	6	0.0	0.2087216542635756	0.2087216542635756
4	19	7	0.19857359239085307	0.39714718478170613	0.28082546748829124
4	19	8	0.0	0.22068092598240668	0.22068092598240668
4	19	9	0.0	0.21318482204321088	0.21318482204321088
4	19	10	13.827963459295812	14.017387616271714	1.6294882117536549
4	19	11	0.0	0.18110379911641447	0.18110379911641444
4	19	12	0.0	1.1580261233879696	1.1305549959180736
4	19	13	0.30132989254503784	1.0262328381194035	0.7629474571425526
4	19	14	0.0	0.3412525925276588	0.3412525925276588
4	19	15	0.0	0.18473617402283227	0.18473617402283224
4	19	16	0.0	0.22083845452247602	0.22083845452247602
4	19	17	0.0	0.1891997085918321	0.1891997085918321
4	19	18	0.39198678433402123	0.5879801765010317	0.3394705131810345
4	19	19	0.0	0.23945677497780882	0.23945677497780882
4	19	20	0.0	0.21399501354792697	0.21399501354792697
4	20	1	0.2290607018639973	0.4581214037279946	0.32394075118276505
4	20	2	0.0	0.28452659736190544	0.28452659736190544
4	20	3	0.0	0.20761695807808384	0.20761695807808384
4	20	4	0.0	0.19542546377975345	0.19542546377975345
4	20	5	0.6962185901221447	0.9896941491398639	0.6297826056511582
4	20	6	0.0	0.22930622084191532	0.22930622084191532
4	20	7	0.0	0.21843361463060534	0.21843361463060534
4	20	8	0.0	0.24208409992929789	0.24208409992929789
4	20	9	0.0	0.23407934350357476	0.23407934350357476
4	20	10	0.0	0.2086073001576867	0.2086073001576867
4	20	11	0.0	0.19965187475296772	0.19965187475296772
4	20	12	0.0	1.2420592627407672	1.1961850192169883
4	20	13	0.9768223552934532	1.3348847561115629	0.840513658532757
4	20	14	0.0	0.3688154770746565	0.36881547707465645
4	20	15	0.0	0.20356378897624045	0.20356378897624045
4	20	16	0.0	0.24225215743544168	0.24225215743544168
4	20	17	0.0	0.20836596467157714	0.20836596467157717
4	20	18	0.0	0.21566480258960824	0.21566480258960824
4	20	19	0.0	0.2620685933808109	0.26206859338081095
4	20	20	0.0	0.23494523150100008	0.23494523150100008
5	1	1	0.0	0.23309927737567485	0.23309927737567485
5	1	2	0.0	0.28917627940424034	0.28917627940424034
5	1	3	0.0	0.21138112146772361	0.2113811214677236
5	1	4	0.0	0.1990241092970776	0.1990241092970776
5	1	5	0.0	0.2179101775025929	0.2179101775025929
5	1	6	0.0	1.2404986339399642	1.135249209793681
5	1	7	0.0	0.2223388601567875	0.2223388601567875
5	1	8	0.0	0.24627893982451016	0.24627893982451018
5	1	9	0.0	0.23817906605282987	0.23817906605282987
5	1	10	0.0	0.21238460618469987	0.21238460618469987
5	1	11	0.0	0.20330868100726415	0.20330868100726415
5	1	12	0.0	0.302366609993053	0.302366609993053
5	1	13	0.8985386450895199	1.4606857981845653	0.9847838004406242
5	1	14	0.0	0.3741223301996944	0.3741223301996944
5	1	15	0.0	0.20727368956168488	0.20727368956168488
5	1	16	0.0	0.24644896251630954	0.24644896251630952
5	1	17	0.0	1.4321304694332753	1.3265276166775988
5	1	18	0.0	0.46713409312966325	0.40592345313080186
5	1	19	0.0	0.2664879667464733	0.2664879667464733
5	1	20	0.0	0.23905538608164337	0.23905538608164334
5	2	1	0.0	0.2624588362900486	0.2624588362900486
5	2	2	0.0	0.32262754351349154	0.32262754351349154
5	2	3	0.0	0.23885719557144722	0.23885719557144722
5	2	4	0.0	0.22535295930228175	0.22535295930228175
5	2	5	0.0	0.24597022147665307	0.24597022147665307
5	2	6	0.0	1.0407283086987462	1.0006993560810309
5	2	7	0.501572629361036	0.7523589440415538	0.43437463886961386
5	2	8	0.0	0.2766995785720155	0.27669957857201544
5	2	9	0.0	0.2679548886276917	0.2679548886276917
5	2	10	0.0	0.23995142916769238	0.23995142916769238
5	2	11	0.0	0.23004154866425439	0.23004154866425439
5	2	12	0.0	0.9227439850305261	0.7741826257392387
5	2	13	0.0	1.2499012541045715	1.191642656407084
5	2	14	0.0	0.41170853806918417	0.41170853806918417
5	2	15	0.0	0.23437453764114488	0.2343745376411449
5	2	16	0.4228087965924572	1.036002154001877	0.766815304654545
5	2	17	0.0	0.23968481438176326	0.23968481438176323
5	2	18	0.0	0.2477373976698303	0.2477373976698303
5	2	19	0.0	0.29841652369389865	0.29841652369389865
5	2	20	0.0	0.2689020922024169	0.26890209220241695
5	3	1	0.0	0.3340762952920404	0.3340762952920404
5	3	2	0.40172065897665	0.8034413179533	0.5681188042102354
5	3	3	0.0	0.3067126608407474	0.3067126608407474
5	3	4	0.0	0.29083797991980154	0.29083797991980154
5	3	5	0.0	0.3150100878972374	0.3150100878972374
5	3	6	0.0	1.103906947912641	1.0533369597983517
5	3	7	0.0	0.32060321384710694	0.32060321384710694
5	3	8	0.0	0.3503569976151273	0.3503569976151273
5	3	9	0.50308230278232	0.8580602206730483	0.5831109763501506
5	3	10	0.0	0.3079919632301869	0.3079919632301869
5	3	11	0.5681359217322166	1.4079647350337687	1.0318592803455562
5	3	12	0.0	0.4170327355036332	0.4170327355036332
5	3	13	0.02601520725969042	1.2754843173568542	0.999910598973268
5	3	14	0.0	0.49662882462697006	0.4966288246269701
5	3	15	0.0	0.3014609196720731	0.3014609196720731
5	3	16	0.0	0.3505654530024764	0.3505654530024764
5	3	17	0.0	0.30768035188115717	0.30768035188115717
5	3	18	0.0	0.3170647095716148	0.3170647095716148
5	3	19	0.0	0.9986442847356543	0.961961725812133
5	3	20	0.0	0.341463735818224	0.34146373581822403
5	4	1	0.0	0.23121829523463727	0.23121829523463727
5	4	2	0.0	0.287012138632086	0.287012138632086
5	4	3	0.0	0.20962748838236342	0.20962748838236342
5	4	4	0.0	0.1973473371734599	0.1973473371734599
5	4	5	0.0	0.2161172226972101	0.2161172226972101
5	4	6	0.0	1.0085762607705497	0.9343836629717733
5	4	7	0.0	0.220519740774454	0.220519740774454
5	4	8	0.0	0.24432548777549318	0.24432548777549318
5	4	9	0.0	0.23626972151928644	0.23626972151928644
5	4	10	0.0	0.21062487155935586	0.21062487155935586
5	4	11	0.0	0.20160489717543992	0.20160489717543992
5	4	12	0.0	0.30014543725424253	0.30014543725424253
5	4	13	0.8552567216996092	1.3329305047298217	0.8883667461039545
5	4	14	0.0	0.37165485612058435	0.37165485612058435
5	4	15	0.0	0.205545250592922	0.205545250592922
5	4	16	0.5971107274104945	0.8879375213762586	0.5734575240736293
5	4	17	0.0	0.2103818224599641	0.2103818224599641
5	4	18	0.0	0.21773185216007734	0.21773185216007734
5	4	19	0.0	0.26443045630612483	0.26443045630612483
5	4	20	0.0	0.23714120333674318	0.23714120333674318
5	5	1	0.0	0.1955117754446361	0.1955117754446361
5	5	2	0.0	0.24544027216688916	0.24544027216688916
5	5	3	0.0	0.17648974908762868	0.1764897490876287
5	5	4	0.0	0.16574375030241878	0.16574375030241878
5	5	5	0.0	0.18219007160487843	0.18219007160487843
5	5	6	0.0	1.159388710071827	0.9980078946138083
5	5	7	0.0	0.18606550973278957	0.18606550973278957
5	5	8	0.0	0.20714023030876183	0.20714023030876183
5	5	9	0.0	0.19998604657193267	0.19998604657193267
5	5	10	0.0	0.17736484794794108	0.17736484794794105
5	5	11	0.0	0.1694634472163294	0.16946344721632936
5	5	12	0.0	0.2573579358253229	0.2573579358253229
5	5	13	0.0	0.40892520146899347	0.3675502699612966
5	5	14	6.791057188397287	7.11444086403528	1.5168038886818853
5	5	15	0.0	0.17291165059502847	0.17291165059502847
5	5	16	0.0	0.20729066408863556	0.20729066408863556
5	5	17	0.0	0.17715156574232796	0.17715156574232796
5	5	18	0.0	0.18361059997533538	0.18361059997533538
5	5	19	0.0	0.22509677647939885	0.22509677647939885
5	5	20	0.0	0.2007588759441644	0.20075887594416442
5	6	1	0.0	0.24460688410367928	0.24460688410367928
5	6	2	0.30236080773993634	0.6047216154798727	0.42760275503590184
5	6	3	0.0	0.22212709834621472	0.22212709834621472
5	6	4	0.0	0.20930862281313012	0.20930862281313015
5	6	5	0.0	0.22889173485926642	0.22889173485926642
5	6	6	0.0	0.8342654977052391	0.7992489594615765
5	6	7	0.0	0.23347697373147777	0.23347697373147777
5	6	8	0.0	0.25821812138260936	0.25821812138260936
5	6	9	0.7495672427686376	0.9994229903581838	0.4997114951790911
5	6	10	0.0	0.22316716096796513	0.22316716096796513
5	6	11	0.0	0.21375551269955684	0.21375551269955684
5	6	12	0.0	0.3158852757467109	0.3158852757467109
5	6	13	0.0	0.8005140500132057	0.708378175781249
5	6	14	0.0	0.38906001335613566	0.38906001335613566
5	6	15	0.0	0.21786854395673727	0.21786854395673727
5	6	16	8.52698750603908	8.785381066827933	1.50668042289934
5	6	17	0.0	0.2229137258746232	0.2229137258746232
5	6	18	0.0	0.2305737308970726	0.23057373089707256
5	6	19	0.0	0.27904414117847426	0.27904414117847426
5	6	20	0.0	0.2507608878596785	0.2507608878596785
5	7	1	0.0	0.2360904001626013	0.2360904001626013
5	7	2	0.0	0.29261242407182025	0.29261242407182025
5	7	3	0.0	0.21417138602550698	0.21417138602550698
5	7	4	0.0	0.20169297662798866	0.20169297662798866
5	7	5	0.0	0.2207625005097133	0.22076250050971327
5	7	6	0.0	1.5996125171235391	1.3476233344056987
5	7	7	0.0	0.22523245778406037	0.22523245778406037
5	7	8	0.0	0.24938418810916632	0.24938418810916632
5	7	9	0.0	0.24121487017079707	0.2412148701707971
5	7	10	0.0	0.21518450252133614	0.21518450252133614
5	7	11	0.0	0.20602022533719205	0.20602022533719205
5	7	12	1.6043431670980537	1.9146591253011698	0.9137901363499428
5	7	13	0.0	0.8458991390537669	0.6687304938217473
5	7	14	0.0	0.3780310423321525	0.3780310423321525
5	7	15	0.0	0.2100241748464549	0.21002417484645486
5	7	16	0.0	0.2495556447652788	0.2495556447652788
5	7	17	0.0	0.21493762452740423	0.21493762452740423
5	7	18	0.0	0.22240198870421835	0.22240198870421835
5	7	19	0.0	0.26975682775441584	0.26975682775441584
5	7	20	0.0	0.2420988101334003	0.2420988101334003
5	8	1	0.0	0.24202050133022204	0.24202050133022202
5	8	2	0.0	0.29940579948074847	0.2994057994807485
5	8	3	0.0	0.21970927452190764	0.21970927452190764
5	8	4	0.0	0.2069931979258735	0.2069931979258735
5	8	5	0.0	0.22642171157493554	0.22642171157493554
5	8	6	0.0	0.6231698942685	0.5994742840841986
5	8	7	0.0	0.23097229107853665	0.23097229107853665
5	8	8	0.5110730082881131	0.7666095124321695	0.44260220836604103
5	8	9	0.0	0.24723202967616847	0.24723202967616847
5	8	10	0.0	0.2207412288064035	0.22074122880640348
5	8	11	44.394850002297	44.60625404992719	3.0708211696287595
5	8	12	0.0	0.31285736588515095	0.312857365885151
5	8	13	0.0	0.4833858465962835	0.43208738079662595
5	8	14	0.0	0.38572616934540643	0.38572616934540643
5	8	15	0.0	0.21548423312626627	0.21548423312626627
5	8	16	0.0	0.2557107496700958	0.2557107496700958
5	8	17	0.0	0.2204897667273194	0.22048976672731938
5	8	18	0.0	0.22809092574721426	0.2280909257472143
5	8	19	0.0	0.27622678288702346	0.27622678288702346
5	8	20	0.0	0.24813080910962432	0.2481308091096243
5	9	1	0.0	0.32717900405176753	0.32717900405176753
5	9	2	0.0	0.3942536209799124	0.3942536209799124
5	9	3	0.0	0.3001256994436831	0.3001256994436831
5	9	4	0.0	0.28445206363131176	0.28445206363131176
5	9	5	0.0	0.30832417947109897	0.30832417947109897
5	9	6	0.0	1.275129240719906	1.2386474185685366
5	9	7	0.0	0.31385298623315133	0.31385298623315133
5	9	8	0.0	0.34329685851047953	0.34329685851047953
5	9	9	0.0	0.3334176601436489	0.3334176601436489
5	9	10	0.0	0.30138947130382715	0.30138947130382715
5	9	11	0.0	0.289910070580536	0.289910070580536
5	9	12	0.0	0.4094758793307569	0.4094758793307569
5	9	13	0.0	1.4684004375875261	1.2389178833981578
5	9	14	0.0	0.4888390852170223	0.4888390852170223
5	9	15	0.0	0.29493876300842214	0.29493876300842214
5	9	16	0.0	0.6165108516207081	0.5930132050089508
5	9	17	0.0	0.30108163363963214	0.30108163363963214
5	9	18	0.0	0.3103549509493236	0.3103549509493236
5	9	19	0.0	0.36758438558030004	0.36758438558030004
5	9	20	0.0	0.3344905346818035	0.3344905346818035
5	10	1	0.0	0.33002209831933504	0.3300220983193351
5	10	2	0.0	0.39733536635185196	0.39733536635185196
5	10	3	0.0	0.30283952107664586	0.30283952107664586
5	10	4	0.0	0.28708229434557353	0.28708229434557353
5	10	5	0.0	0.31107918355723324	0.31107918355723324
5	10	6	0.0	0.7602503601611517	0.7449609202803463
5	10	7	0.0	0.3166347772082974	0.3166347772082974
5	10	8	0.0	0.34620794309487857	0.34620794309487857
5	10	9	0.0	0.33628787038234426	0.33628787038234426
5	10	10	0.0	0.304109754887409	0.304109754887409
5	10	11	0.0	0.2925701343466457	0.2925701343466457
5	10	12	0.0	0.4125955654486427	0.41259556544864273
5	10	13	0.0	0.45035292630679535	0.4361670647881856
5	10	14	0.0	0.49205959069800687	0.49205959069800687
5	10	15	0.0	0.2976256281345295	0.29762562813452953
5	10	16	0.0	0.3464152462350405	0.34641524623504055
5	10	17	0.0	0.30380034700114644	0.30380034700114644
5	10	18	0.0	0.31311988626872317	0.3131198862687232
5	10	19	0.0	0.3705852015326326	0.3705852015326326
5	10	20	0.0	0.3373653063665452	0.3373653063665452
5	11	1	0.0	0.24213302183481314	0.24213302183481314
5	11	2	0.0	0.2995344565089736	0.2995344565089736
